stream_code,universe_code,domain_code,name,description,path_type,governance_status,version,source_workbook
STR-LAW-LEGAL-TRANSLATOR-B6DC5,UNI-LAW,DOM-LAW-FLEXIBLE-LEGAL-LI-68ADA,Legal Translator,Translation of legal documents,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGISLATIVE-ASSIS-8790E,UNI-LAW,DOM-LAW-GOVERNMENT-POLICY-43AB4,Legislative Assistant / Policy Drafter,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGISLATIVE-LANGU-A7A4D,UNI-LAW,DOM-LAW-LAW-LANGUAGE-A97C4,Legislative Language Simplification Specialist,Simplifying legal language,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LITIGATION-FINANC-1BD9E,UNI-LAW,DOM-LAW-FINANCE-LEGAL-SER-B2B09,Litigation Finance Analyst,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LOCAL-GOVERNANCE-4BFA0,UNI-LAW,DOM-LAW-LEGAL-MICRO-ENTRE-85085,Local Governance Advisory,Advisory for societies and local bodies,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-MARITIME-SHIPPING-F3F16,UNI-LAW,DOM-LAW-INTERNATIONAL-TRA-50DAA,Maritime / Shipping Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-MEDIA-ENTERTAINME-76673,UNI-LAW,DOM-LAW-CREATIVE-ECONOMY-7656F,Media & Entertainment Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-MEDIATOR-CONCILIA-B4DF9,UNI-LAW,DOM-LAW-DISPUTE-RESOLUTIO-75BD6,Mediator / Conciliator,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-MEME-IP-RIGHTS-AN-C25D1,UNI-LAW,DOM-LAW-LAW-DIGITAL-IP-C8141,Meme/IP Rights Analyst,Copyright and derivative work analysis,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-MOCK-TRIAL-PROGRA-8C378,UNI-LAW,DOM-LAW-LAW-EDUCATION-2C526,Mock Trial Program Designer,Designing legal simulation programs,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-MULTILINGUAL-LEGA-F6218,UNI-LAW,DOM-LAW-LEGAL-MICRO-ENTRE-85085,Multilingual Legal Services,Regional legal drafting and translation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-NCLT-NCLAT-PRACTI-160CD,UNI-LAW,DOM-LAW-TRIBUNAL-PRACTICE-CEE67,NCLT / NCLAT Practitioner,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-NGO-LEGAL-COMPLIA-81FFE,UNI-LAW,DOM-LAW-SOCIAL-SECTOR-LAW-0A294,NGO Legal & Compliance Officer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-NOTARY-F92FC,UNI-LAW,DOM-LAW-LEGAL-SERVICES-7A230,Notary,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-OATH-COMMISSIONER-B241B,UNI-LAW,DOM-LAW-LEGAL-SERVICES-7A230,Oath Commissioner / Commissioner for Affidavits,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ONLINE-DISPUTE-RE-3B4AF,UNI-LAW,DOM-LAW-ADR-LEGAL-TECH-F7FAE,Online Dispute Resolution Platform Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ONLINE-LEGAL-TEMP-D4244,UNI-LAW,DOM-LAW-LEGAL-MICRO-ENTRE-85085,Online Legal Template Store,Selling legal templates online,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ONLINE-LEGAL-TUTO-61B7A,UNI-LAW,DOM-LAW-FLEXIBLE-LEGAL-LI-68ADA,Online Legal Tutor,Teaching CLAT/Judiciary/Law subjects,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-OTT-MEDIA-COMPLIA-4E2AD,UNI-LAW,DOM-LAW-LAW-MEDIA-EC049,OTT & Media Compliance Analyst,Content compliance and censorship review,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-PANCHAYAT-GOVERNA-167C8,UNI-LAW,DOM-LAW-LAW-LOCAL-GOVERNA-9E0FC,Panchayat Governance Consultant,Village governance advisory,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-PARALEGAL-6C0F7,UNI-LAW,DOM-LAW-LEGAL-SUPPORT-1D7EC,Paralegal,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-PATENT-AGENT-4C402,UNI-LAW,DOM-LAW-IP-INNOVATION-FBCAA,Patent Agent,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-PHARMA-REGULATORY-1877B,UNI-LAW,DOM-LAW-SECTORAL-COMPLIAN-51297,Pharma Regulatory & Legal Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-PODCAST-YOUTUBE-L-3BED7,UNI-LAW,DOM-LAW-LAW-DIGITAL-MEDIA-C0EB3,Podcast / YouTube Legal Consultant,Advisory for creators and channels,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-POLICE-LEGAL-ADVI-21B8E,UNI-LAW,DOM-LAW-CRIMINAL-JUSTICE-16F98,Police Legal Advisor / Investigation Law Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-POSH-AWARENESS-TR-BF737,UNI-LAW,DOM-LAW-FLEXIBLE-LEGAL-LI-68ADA,POSH Awareness Trainer,Training organizations on POSH compliance,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-PUBLIC-POLICY-DRA-CDEE9,UNI-LAW,DOM-LAW-LAW-POLICY-AB660,Public Policy Drafting Associate,Drafting governance and policy documents,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-PUBLIC-PROSECUTOR-EEB1E,UNI-LAW,DOM-LAW-JUDICIARY-PUBLIC-62450,Public Prosecutor / Assistant Public Prosecutor,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-REAL-ESTATE-LAWYE-B402D,UNI-LAW,DOM-LAW-PROPERTY-INFRASTR-67EED,Real Estate Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-REGIONAL-LANGUAGE-9898A,UNI-LAW,DOM-LAW-LAW-VERNACULAR-CO-1A654,Regional Language Compliance Writer,Regional legal content drafting,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-REGULATORY-AFFAIR-CFC00,UNI-LAW,DOM-LAW-SECTORAL-REGULATI-99A62,Regulatory Affairs Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-RESOLUTION-PROFES-53CB7,UNI-LAW,DOM-LAW-INSOLVENCY-RESTRU-27814,Resolution Professional Support Analyst,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-RTI-CONSULTANT-7B7F5,UNI-LAW,DOM-LAW-FLEXIBLE-LEGAL-LI-68ADA,RTI Consultant,RTI filing and advisory,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-SANCTIONS-AML-COM-5D8EF,UNI-LAW,DOM-LAW-FINANCIAL-CRIME-C-74719,Sanctions / AML Compliance Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-SECURITIES-LAWYER-7BA13,UNI-LAW,DOM-LAW-CORPORATE-FINANCE-1A26B,Securities Lawyer / Capital Markets Counsel,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-SMART-CONTRACT-BL-71F10,UNI-LAW,DOM-LAW-TECHNOLOGY-FINANC-EFA5A,Smart Contract / Blockchain Legal Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-SMART-CONTRACT-DO-ABEBF,UNI-LAW,DOM-LAW-LAW-BLOCKCHAIN-B393E,Smart Contract Documentation Consultant,Blockchain agreement interpretation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-SPACE-LAW-SATELLI-C6ECE,UNI-LAW,DOM-LAW-FUTURISTIC-SECTOR-E912C,Space Law & Satellite Policy Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-SPORTS-LAWYER-F3ED4,UNI-LAW,DOM-LAW-CREATIVE-ECONOMY-7656F,Sports Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-STARTUP-LEGAL-CON-A5C73,UNI-LAW,DOM-LAW-LAW-DIGITAL-ECONO-7350B,Startup Legal Consultant,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-TAX-LAWYER-2CDFC,UNI-LAW,DOM-LAW-TAX-FISCAL-LAW-DABEA,Tax Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-TEMPLE-TRUST-GOVE-0BC6E,UNI-LAW,DOM-LAW-LAW-RELIGIOUS-INS-829E2,Temple/Trust Governance Advisor,Trust governance and compliance,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-TRADEMARK-ATTORNE-49DC4,UNI-LAW,DOM-LAW-IP-INNOVATION-FBCAA,Trademark Attorney / Brand Protection Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-VIRTUAL-LEGAL-ASS-CAA4A,UNI-LAW,DOM-LAW-FLEXIBLE-LEGAL-LI-68ADA,Virtual Legal Assistant,Remote legal process support,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-VIRTUAL-REALITY-L-07DD5,UNI-LAW,DOM-LAW-LAW-VR-EDTECH-0911C,Virtual Reality Legal Simulation Designer,Immersive legal simulations,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-WAQF-RELIGIOUS-EN-3DF90,UNI-LAW,DOM-LAW-LAW-RELIGIOUS-GOV-E8ECE,Waqf / Religious Endowment Documentation Specialist,Religious endowment documentation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-WATER-GOVERNANCE-7F0B7,UNI-LAW,DOM-LAW-LAW-PUBLIC-POLICY-F889C,Water Governance Advisor,Water governance and policy advisory,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-WHITE-COLLAR-CRIM-ED310,UNI-LAW,DOM-LAW-CRIMINAL-CORPORAT-EFE1F,White Collar Crime Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-WORKPLACE-CONFLIC-AFBD2,UNI-LAW,DOM-LAW-LAW-COUNSELLING-06417,Workplace Conflict Resolution Advisor,Employee conflict management,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-MGT-ADVENTURE-TOURISM-27F39,UNI-MANAGEMENT,DOM-MGT-ADVENTURE-RISK-OP-AD88B,Adventure Tourism Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AGRI-DRONE-BUSINE-8B65A,UNI-MANAGEMENT,DOM-MGT-AGRI-TECH-SERVICE-C3FC1,Agri Drone Business Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AGRI-SAAS-CUSTOME-7C721,UNI-MANAGEMENT,DOM-MGT-AGRI-TECH-SAAS-MA-5D614,Agri-SaaS Customer Success Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AGRIBUSINESS-MANA-E5786,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Agribusiness Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AI-GOVERNANCE-OPE-DD97D,UNI-MANAGEMENT,DOM-MGT-AI-RISK-COMPLIANC-8D9C4,AI Governance Operations Coordinator,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AI-STRATEGY-ASSOC-2F844,UNI-MANAGEMENT,DOM-MGT-AI-ERA-MANAGEMENT-89200,AI Strategy Associate,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AI-WORKFLOW-OPERA-6FB26,UNI-MANAGEMENT,DOM-MGT-AI-NATIVE-OPERATI-B206C,AI Workflow Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AQUACULTURE-ENTER-0828C,UNI-MANAGEMENT,DOM-MGT-AQUACULTURE-RURAL-3CF88,Aquaculture Enterprise Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-AVIATION-OPERATIO-CDF62,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Aviation Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BAMBOO-CANE-ENTER-F15B7,UNI-MANAGEMENT,DOM-MGT-RESOURCE-BASED-CR-04C40,Bamboo / Cane Enterprise Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BANKING-OPERATION-0AD48,UNI-MANAGEMENT,DOM-MGT-BFSI-MANAGEMENT-3BDA8,Banking Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BEHAVIORAL-ECONOM-AC841,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-ECONOM-CDEC9,Behavioral Economics Consultant,"Designs nudges for products, policy, HR or finance",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BRAND-PARTNERSHIP-A9F9A,UNI-MANAGEMENT,DOM-MGT-MARKETING-MEDIA-0DA11,Brand Partnership Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-ANALYST-2CDD6,UNI-MANAGEMENT,DOM-MGT-ANALYTICS-MANAGEM-54B46,Business Analyst,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-CONTENT-78C6E,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Business Content Creator / Management Educator,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-DEVELOPM-83F00,UNI-MANAGEMENT,DOM-MGT-SALES-GROWTH-E6083,Business Development Executive/Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-PLAN-COM-7A69E,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Business Plan Competition Organizer,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-RESEARCH-30F74,UNI-MANAGEMENT,DOM-MGT-CONSULTING-ANALYT-ECE90,Business Research & Competitor Intelligence Freelancer,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-RESEARCH-9C4B3,UNI-MANAGEMENT,DOM-MGT-ANALYTICS-CONSULT-DC598,Business Research Analyst,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-RESEARCH-FAE35,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Business Research Freelancing,"Prepares market research, competitor analysis, reports",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-BUSINESS-WRITING-DF807,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Business Writing Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CARBON-MARKET-OPE-5FE43,UNI-MANAGEMENT,DOM-MGT-CLIMATE-ESG-FINAN-0F88E,Carbon Market Operations Associate,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CASE-COMPETITION-ED431,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Case Competition Mentor,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CIRCULAR-ECONOMY-311D7,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-SUSTAI-10362,Circular Economy Business Consultant,"Helps firms design reuse, recycling and waste-to-value models",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CLIMATE-BUSINESS-B20D7,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-CLIMAT-72A3C,Climate Business Analyst,Analyzes business risks/opportunities from climate transition,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COASTAL-TOURISM-O-467CB,UNI-MANAGEMENT,DOM-MGT-TOURISM-DESTINATI-02BB0,Coastal Tourism Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COLLEGE-INSTITUTI-8D9B1,UNI-MANAGEMENT,DOM-MGT-EDUCATION-MANAGEM-42618,College/Institution Administrator,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COMMUNITY-MANAGEM-AAA7C,UNI-MANAGEMENT,DOM-MGT-DIGITAL-PLATFORM-EE744,Community Management Service,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COMMUNITY-MANAGER-5EE4E,UNI-MANAGEMENT,DOM-MGT-DIGITAL-MANAGEMEN-19464,Community Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COMMUNITY-MONETIZ-7F563,UNI-MANAGEMENT,DOM-MGT-COMMUNITY-BUSINES-B314E,Community Monetization Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COMPLIANCE-MANAGE-FBD21,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-LAW-C1AC4,Compliance Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CORPORATE-COMMUNI-566A7,UNI-MANAGEMENT,DOM-MGT-MARKETING-COMMS-95BFB,Corporate Communications Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CORPORATE-RESUME-8B8D5,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Corporate Resume & LinkedIn Strategist,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CORPORATE-TRAINER-5850D,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Corporate Trainer / Soft Skills Facilitator,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CORPORATE-TRAININ-A9848,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Corporate Training / Soft Skills Service,Runs training workshops and employability sessions,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COURSE-LAUNCH-MAN-D0D75,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Course Launch Management,"Coordinates online course launch, landing page, webinar, student support",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-COURSE-LAUNCH-WEB-7A45F,UNI-MANAGEMENT,DOM-MGT-EDTECH-KNOWLEDGE-D859F,Course Launch / Webinar Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CREATOR-BUSINESS-94AD8,UNI-MANAGEMENT,DOM-MGT-CREATOR-ECONOMY-551D9,Creator Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CREATOR-ECONOMY-B-C700B,UNI-MANAGEMENT,DOM-MGT-CREATOR-PERSONAL-94652,Creator Economy Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CREATOR-ECONOMY-M-FF116,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-MEDIA-A274B,Creator Economy Monetization Strategist,"Designs revenue streams for creators: courses, sponsors, communities",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CREATOR-INFLUENCE-2BFE9,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Creator / Influencer Management,"Handles deals, schedules, reporting and monetization",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CREATOR-OPERATION-0C158,UNI-MANAGEMENT,DOM-MGT-CREATOR-ECONOMY-551D9,Creator Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CRM-SETUP-SALES-F-6C3EC,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,CRM Setup & Sales Funnel Service,"Sets up customer tracking, lead stages, follow-up systems",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CSR-MANAGER-58D10,UNI-MANAGEMENT,DOM-MGT-SUSTAINABILITY-DE-B6D39,CSR Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CULTURAL-ENTERPRI-C4EE8,UNI-MANAGEMENT,DOM-MGT-INTERDISCIPLINARY-2E3CF,Cultural Enterprise Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-CUSTOMER-SUCCESS-B41B2,UNI-MANAGEMENT,DOM-MGT-TECH-MANAGEMENT-6BB35,Customer Success Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-DAIRY-COOPERATIVE-99059,UNI-MANAGEMENT,DOM-MGT-COOPERATIVE-DAIRY-D06FE,Dairy Cooperative Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-DEVELOPMENT-SECTO-C1E22,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Development Sector Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-DIGITAL-MARKETING-EB1C2,UNI-MANAGEMENT,DOM-MGT-MARKETING-GROWTH-2E3EF,Digital Marketing Micro-Agency,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-DIGITAL-TRANSFORM-71647,UNI-MANAGEMENT,DOM-MGT-TECH-MANAGEMENT-6BB35,Digital Transformation Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-DISASTER-RELIEF-S-6C0E6,UNI-MANAGEMENT,DOM-MGT-HUMANITARIAN-LOGI-D55E0,Disaster Relief Supply Chain Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-E-COMMERCE-MARKET-15971,UNI-MANAGEMENT,DOM-MGT-E-COMMERCE-RETAIL-777FE,E-commerce Marketplace Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-E-COMMERCE-OPERAT-8A100,UNI-MANAGEMENT,DOM-MGT-DIGITAL-MANAGEMEN-19464,E-commerce Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-E-COMMERCE-STORE-B612C,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,E-commerce Store Operations Service,"Manages listings, catalogues, pricing, ads and order coordination",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-EDUCATION-BUSINES-5B626,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-EDUCAT-035BA,Education Business Operations Designer,"Designs admissions, counselling, LMS and college operations workflows",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-EDUCATION-EDTECH-76C67,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Education / EdTech Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-ETHICAL-AI-ADOPTI-67769,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-AI-GOV-C41A4,Ethical AI Adoption Manager,"Helps organizations adopt AI with policy, risk and process safeguards",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-EVENT-COORDINATIO-E1D84,UNI-MANAGEMENT,DOM-MGT-EVENT-HOSPITALITY-CCD79,Event Coordination Micro-Agency,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-EVENT-MANAGER-F2CE5,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Event Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-EVENT-PRODUCTION-4554A,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Event Production Micro-Agency,"Plans small events, college events, workshops, local promotions",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-EXECUTIVE-INTERVI-A0903,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Executive Interview Coach,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FAITH-BASED-TEMPL-E02CB,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-RELIGI-86E5A,Faith-Based / Temple Operations Manager,"Manages crowd flow, donations, events and services ethically",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FAMILY-BUSINESS-M-D9030,UNI-MANAGEMENT,DOM-MGT-ENTREPRENEURSHIP-413F1,Family Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FESTIVAL-AND-MEGA-091FA,UNI-MANAGEMENT,DOM-MGT-EVENT-PUBLIC-LOGI-72967,Festival and Mega-Event Logistics Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FINANCE-MANAGER-A60F1,UNI-MANAGEMENT,DOM-MGT-FINANCE-MANAGEMEN-DE651,Finance Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FISHERY-BUSINESS-47310,UNI-MANAGEMENT,DOM-MGT-BLUE-ECONOMY-FISH-9BB5E,Fishery Business Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FOOD-PROCESSING-M-99EE5,UNI-MANAGEMENT,DOM-MGT-FOOD-BUSINESS-MSM-D7DA5,Food Processing Micro-Enterprise Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FPO-MANAGEMENT-PR-C061B,UNI-MANAGEMENT,DOM-MGT-AGRI-BUSINESS-COL-93186,FPO Management Professional,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FPO-RURAL-ENTERPR-61CDA,UNI-MANAGEMENT,DOM-MGT-RURAL-AGRI-BUSINE-54BC6,FPO / Rural Enterprise Support Service,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FRANCHISE-BUSINES-B86AF,UNI-MANAGEMENT,DOM-MGT-ENTREPRENEURSHIP-413F1,Franchise Business Manager/Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FRANCHISE-EXPANSI-53DF9,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-RETAIL-6EEF9,Franchise Expansion Analyst,"Evaluates locations, catchments and unit economics",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FRANCHISE-FEASIBI-9DB04,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Franchise Feasibility Consultant,"Helps evaluate franchise cost, location and ROI",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FRANCHISE-LOCAL-E-43E0F,UNI-MANAGEMENT,DOM-MGT-RETAIL-ENTREPRENE-55D41,Franchise & Local Expansion Advisor,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FREELANCE-DIGITAL-708A8,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Freelance Digital Marketing Service,"Runs social media, ads, SEO or lead generation for small clients",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-FUNDRAISING-INVES-65E20,UNI-MANAGEMENT,DOM-MGT-STARTUP-FINANCE-EE08F,Fundraising / Investor Relations Associate,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
